customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn,high_value_customer,tenure_bucket_Mid,tenure_bucket_Long,support_intensity_Medium,support_intensity_High
CUST_309,0,1,34,0,82.51,2805.34,3,398.7,0,2,0,0,True,False,True,False
CUST_310,0,1,11,1,95.04,1045.44,0,187.1,2,0,1,1,False,False,False,False
CUST_311,0,0,14,2,57.75,808.5,3,384.9,2,1,0,0,True,False,False,False
CUST_312,1,0,15,0,53.25,798.75,0,274.0,2,0,1,0,True,False,False,False
CUST_313,0,1,5,0,20.0,100.0,0,141.5,1,0,0,0,False,False,False,False
CUST_314,1,1,45,0,58.54,2634.3,1,342.6,1,2,0,0,False,True,True,False
CUST_315,1,0,48,0,150.0,7200.0,3,418.7,0,1,1,1,False,True,False,False
CUST_316,0,0,10,0,63.83,638.3,2,310.2,2,3,1,0,False,False,True,False
CUST_317,1,0,62,2,33.75,2092.5,3,280.9,2,3,0,0,False,True,True,False
CUST_318,1,1,17,0,65.5,1113.5,1,485.9,1,1,0,0,True,False,False,False
CUST_319,1,0,34,0,87.79,2984.86,2,420.0,1,3,0,0,True,False,True,False
CUST_320,0,0,32,0,54.31,1737.92,1,377.1,0,2,1,0,True,False,True,False
CUST_321,0,0,1,0,42.11,42.11,3,98.9,2,1,1,0,False,False,False,False
CUST_322,1,0,21,0,132.81,2789.01,3,230.2,0,2,1,1,True,False,True,False
CUST_323,0,0,9,0,79.3,713.7,1,278.6,2,1,0,0,False,False,False,False
CUST_324,0,1,2,0,108.29,216.58,2,346.3,0,1,1,1,False,False,False,False
CUST_325,0,0,23,0,59.99,1379.77,3,389.6,0,2,0,0,True,False,True,False
CUST_326,0,0,30,1,114.33,3429.9,1,195.9,2,0,0,1,True,False,False,False
CUST_327,1,0,12,2,92.69,1112.28,3,357.9,0,1,1,1,False,False,False,False
CUST_328,1,0,22,0,82.78,1821.16,1,183.6,0,0,1,0,True,False,False,False
CUST_329,0,0,47,2,39.28,1846.16,3,371.1,1,1,0,0,False,True,False,False
CUST_330,0,0,17,0,51.61,877.37,3,189.7,2,3,1,0,True,False,True,False
CUST_331,1,0,6,1,81.25,487.5,0,424.3,0,1,0,0,False,False,False,False
CUST_332,1,0,36,0,61.32,2207.52,2,325.4,0,3,1,0,True,False,True,False
CUST_333,0,0,15,2,79.31,1189.65,3,261.6,2,2,0,0,True,False,True,False
CUST_334,1,0,11,2,58.08,638.88,2,330.4,1,3,1,0,False,False,True,False
CUST_335,0,1,16,1,80.54,1288.64,1,234.5,2,0,0,0,True,False,False,False
CUST_336,0,1,16,2,53.62,857.92,0,302.3,2,1,0,0,True,False,False,False
CUST_337,1,0,3,1,81.26,243.78,1,200.2,2,0,0,0,False,False,False,False
CUST_338,1,0,25,0,44.79,1119.75,2,329.7,0,0,0,0,True,False,False,False
CUST_339,0,1,25,1,61.43,1535.75,1,274.7,0,2,1,0,True,False,True,False
CUST_340,0,0,16,0,64.62,1033.92,1,279.4,1,1,0,0,True,False,False,False
CUST_341,1,0,23,0,47.45,1091.35,1,295.8,2,1,1,0,True,False,False,False
CUST_342,0,1,32,0,53.96,1726.72,2,211.1,2,1,0,0,True,False,False,False
CUST_343,1,0,24,1,77.0,1848.0,3,507.8,2,1,0,0,True,False,False,False
CUST_344,0,0,11,0,87.7,964.7,1,279.6,2,2,1,0,False,False,True,False
CUST_345,1,1,9,1,76.27,686.43,2,409.9,1,0,0,0,False,False,False,False
CUST_346,1,0,68,1,82.67,5621.56,0,183.5,0,1,0,0,False,True,False,False
CUST_347,1,0,25,0,72.15,1803.75,0,74.6,1,3,1,0,True,False,True,False
CUST_348,0,0,18,0,52.63,947.34,2,325.7,2,1,1,0,True,False,False,False
CUST_349,0,0,29,2,26.83,778.07,1,406.6,2,1,0,0,True,False,False,False
CUST_350,1,0,12,2,56.76,681.12,3,421.5,0,1,0,0,False,False,False,False
CUST_351,0,0,36,0,66.96,2410.56,0,393.4,2,2,0,0,True,False,True,False
CUST_352,1,1,15,0,54.31,814.65,3,278.9,2,0,0,0,True,False,False,False
CUST_353,1,0,3,0,108.82,326.46,2,357.6,0,2,1,1,False,False,True,False
CUST_354,0,0,19,0,76.91,1461.29,0,236.3,1,1,0,0,True,False,False,False
CUST_355,0,0,8,0,67.71,541.68,1,238.8,2,1,1,0,False,False,False,False
CUST_356,1,0,17,2,83.68,1422.56,0,321.9,2,0,0,0,True,False,False,False
CUST_357,0,0,15,2,120.56,1808.4,1,323.7,1,2,1,1,True,False,True,False
CUST_358,0,1,27,2,62.96,1699.92,3,247.0,2,0,0,0,True,False,False,False
CUST_359,1,1,54,0,45.89,2478.06,0,318.2,1,1,1,0,False,True,False,False
CUST_360,1,0,34,0,78.05,2653.7,2,414.1,1,4,0,0,True,False,False,True
CUST_361,0,0,25,1,41.27,1031.75,0,211.3,2,0,0,0,True,False,False,False
CUST_362,1,0,22,1,46.17,1015.74,1,367.3,2,4,0,0,True,False,False,True
CUST_363,1,0,25,0,105.6,2640.0,3,163.6,1,1,0,1,True,False,False,False
CUST_364,0,0,49,1,102.4,5017.6,2,131.9,1,2,0,1,False,True,True,False
CUST_365,1,0,29,1,86.26,2501.54,1,330.3,1,2,0,0,True,False,True,False
CUST_366,1,1,3,1,79.75,239.25,1,293.5,1,1,1,0,False,False,False,False
CUST_367,0,0,8,0,39.47,315.76,2,311.5,1,0,0,0,False,False,False,False
CUST_368,0,0,41,1,49.78,2040.98,2,309.9,1,0,0,0,False,True,False,False
CUST_369,1,0,24,0,103.08,2473.92,3,395.6,1,1,1,1,True,False,False,False
CUST_370,1,0,49,1,57.33,2809.17,1,353.2,2,1,0,0,False,True,False,False
CUST_371,0,0,32,0,50.0,1600.0,1,346.8,0,3,1,0,True,False,True,False
CUST_372,0,0,21,0,65.25,1370.25,3,438.3,0,0,0,0,True,False,False,False
CUST_373,0,0,21,0,84.43,1773.03,0,390.3,2,1,0,0,True,False,False,False
CUST_374,0,0,12,0,64.81,777.72,2,318.0,1,1,0,0,False,False,False,False
CUST_375,1,0,17,2,65.55,1114.35,3,405.6,1,0,0,0,True,False,False,False
CUST_376,0,0,6,0,20.0,120.0,2,272.4,1,2,0,0,False,False,True,False
CUST_377,0,0,10,2,68.23,682.3,3,275.1,2,1,0,0,False,False,False,False
CUST_378,1,0,8,0,94.94,759.52,3,431.5,0,1,1,1,False,False,False,False
CUST_379,0,0,19,0,68.29,1297.51,1,277.3,0,1,0,0,True,False,False,False
CUST_380,1,0,13,1,121.75,1582.75,2,340.5,2,2,0,1,True,False,True,False
CUST_381,0,0,4,0,51.94,207.76,3,335.2,2,0,0,0,False,False,False,False
CUST_382,0,0,29,1,57.76,1675.04,1,315.5,1,2,0,0,True,False,True,False
CUST_383,0,0,14,0,53.24,745.36,3,480.1,2,1,0,0,True,False,False,False
CUST_384,1,0,35,2,52.54,1838.9,2,287.7,2,1,0,0,True,False,False,False
CUST_385,1,0,28,0,83.42,2335.76,3,477.3,2,0,1,0,True,False,False,False
CUST_386,0,0,72,1,63.13,4545.36,1,192.4,2,3,0,0,False,True,True,False
CUST_387,1,0,20,0,118.61,2372.2,1,295.3,0,3,0,1,True,False,True,False
CUST_388,1,1,12,1,76.18,914.16,0,276.0,2,1,0,0,False,False,False,False
CUST_389,1,0,10,1,48.2,482.0,2,377.5,2,1,0,0,False,False,False,False
CUST_390,1,1,31,0,45.18,1400.58,0,164.3,2,2,1,0,True,False,True,False
CUST_391,1,0,34,0,111.67,3796.78,1,338.2,1,1,1,1,True,False,False,False
CUST_392,1,0,20,1,75.52,1510.4,0,392.5,1,1,0,0,True,False,False,False
CUST_393,0,1,24,2,102.63,2463.12,2,267.3,2,0,0,1,True,False,False,False
CUST_394,0,0,42,0,71.74,3013.08,1,237.9,2,0,0,0,False,True,False,False
CUST_395,1,0,32,1,70.4,2252.8,0,238.6,2,4,1,0,True,False,False,True
CUST_396,0,0,25,0,103.49,2587.25,0,349.4,2,1,0,1,True,False,False,False
CUST_397,0,0,7,0,79.32,555.24,1,141.4,0,0,1,0,False,False,False,False
CUST_398,0,0,10,2,79.04,790.4,3,169.2,1,0,0,0,False,False,False,False
CUST_399,0,0,15,1,59.87,898.05,1,308.3,2,3,0,0,True,False,True,False
CUST_400,1,1,16,2,91.79,1468.64,0,358.4,2,0,0,1,True,False,False,False
CUST_401,0,0,11,0,68.14,749.54,2,327.5,2,0,1,0,False,False,False,False
CUST_402,0,1,10,0,56.12,561.2,0,360.1,1,1,0,0,False,False,False,False
CUST_403,1,1,16,1,123.81,1980.96,1,195.3,2,1,0,1,True,False,False,False
CUST_404,1,0,22,2,62.51,1375.22,0,125.2,0,0,0,0,True,False,False,False
CUST_405,0,0,28,2,50.24,1406.72,1,388.3,1,0,0,0,True,False,False,False
CUST_406,0,1,4,0,98.44,393.76,0,173.2,0,0,1,1,False,False,False,False
CUST_407,0,1,13,0,86.97,1130.61,0,351.5,2,1,0,0,True,False,False,False
CUST_408,0,0,4,0,53.43,213.72,3,117.1,0,1,1,0,False,False,False,False
CUST_409,0,0,20,1,68.03,1360.6,1,367.7,0,2,0,0,True,False,True,False
CUST_410,0,0,19,0,86.72,1647.68,3,299.8,1,0,0,0,True,False,False,False
CUST_411,1,0,18,0,75.28,1355.04,3,404.1,1,1,0,0,True,False,False,False
CUST_412,0,0,16,1,89.65,1434.4,0,379.2,1,1,0,0,True,False,False,False
CUST_413,0,0,14,1,69.84,977.76,1,265.5,2,2,0,0,True,False,True,False
CUST_414,1,0,18,2,90.45,1628.1,2,245.3,0,1,1,1,True,False,False,False
CUST_415,1,0,29,2,62.28,1806.12,0,331.6,1,0,0,0,True,False,False,False
CUST_416,1,0,15,0,53.85,807.75,1,249.8,0,0,0,0,True,False,False,False
CUST_417,1,0,7,2,96.33,674.31,3,50.0,2,0,1,1,False,False,False,False
CUST_418,0,0,24,1,77.28,1854.72,0,271.9,1,1,0,0,True,False,False,False
CUST_419,0,0,34,2,87.17,2963.78,2,213.9,1,0,0,0,True,False,False,False
CUST_420,0,0,7,0,100.61,704.27,0,246.5,2,0,1,1,False,False,False,False
CUST_421,0,0,6,0,55.69,334.14,3,329.7,2,0,0,0,False,False,False,False
CUST_422,0,0,7,1,83.31,583.17,3,424.1,1,2,0,0,False,False,True,False
CUST_423,0,1,18,2,128.0,2304.0,1,483.8,0,1,1,1,True,False,False,False
CUST_424,1,0,56,2,66.0,3696.0,2,349.0,1,0,0,0,False,True,False,False
CUST_425,0,0,51,1,39.84,2031.84,0,240.5,2,4,0,0,False,True,False,True
CUST_426,1,0,24,0,90.55,2173.2,3,396.9,2,1,0,1,True,False,False,False
CUST_427,1,1,6,1,28.38,170.28,1,148.9,0,2,0,0,False,False,True,False
CUST_428,0,0,50,2,42.56,2128.0,2,230.9,1,2,0,0,False,True,True,False
CUST_429,1,0,52,1,70.16,3648.32,2,277.0,1,2,0,0,False,True,True,False
CUST_430,0,0,10,1,69.28,692.8,1,107.5,1,0,1,0,False,False,False,False
CUST_431,1,0,20,0,74.71,1494.2,3,324.7,1,1,0,0,True,False,False,False
CUST_432,0,0,34,1,125.17,4255.78,2,217.8,2,4,1,1,True,False,False,True
CUST_433,1,0,46,0,72.12,3317.52,0,324.5,1,0,0,0,False,True,False,False
CUST_434,0,0,18,2,55.57,1000.26,3,273.4,2,0,0,0,True,False,False,False
CUST_435,0,0,36,1,53.97,1942.92,3,215.9,0,2,0,0,True,False,True,False
CUST_436,0,0,26,1,58.6,1523.6,1,200.1,2,1,0,0,True,False,False,False
CUST_437,0,0,25,2,39.66,991.5,2,295.2,0,1,0,0,True,False,False,False
CUST_438,0,0,23,0,84.0,1932.0,1,372.5,0,0,1,0,True,False,False,False
CUST_439,1,0,58,0,77.54,4497.32,2,369.4,2,3,1,0,False,True,True,False
CUST_440,1,0,21,1,81.67,1715.07,1,329.4,1,2,0,0,True,False,True,False
CUST_441,1,0,28,0,90.02,2520.56,3,357.3,1,1,0,1,True,False,False,False
CUST_442,0,0,58,0,85.48,4957.84,1,307.4,0,2,1,0,False,True,True,False
CUST_443,1,0,30,2,35.46,1063.8,3,234.2,2,1,0,0,True,False,False,False
CUST_444,0,1,13,1,62.97,818.61,3,440.4,0,1,0,0,True,False,False,False
CUST_445,0,0,19,0,64.0,1216.0,1,234.5,2,0,1,0,True,False,False,False
CUST_446,1,0,10,0,104.43,1044.3,2,457.6,1,2,1,1,False,False,True,False
CUST_447,1,0,19,0,106.63,2025.97,3,363.6,0,1,0,1,True,False,False,False
CUST_448,0,0,18,1,59.35,1068.3,1,274.7,2,1,0,0,True,False,False,False
CUST_449,1,0,15,0,45.22,678.3,3,171.5,2,1,0,0,True,False,False,False
CUST_450,0,0,23,2,73.96,1701.08,3,333.7,1,1,0,0,True,False,False,False
CUST_451,0,0,4,1,62.03,248.12,1,295.2,1,2,1,0,False,False,True,False
CUST_452,0,0,67,0,67.91,4549.97,3,421.3,1,2,1,0,False,True,True,False
CUST_453,0,0,18,0,100.39,1807.02,3,196.2,2,1,0,1,True,False,False,False
CUST_454,0,0,20,1,76.72,1534.4,1,405.7,0,0,0,0,True,False,False,False
CUST_455,1,0,50,0,58.0,2900.0,0,447.5,2,3,0,0,False,True,True,False
CUST_456,1,0,29,0,53.53,1552.37,1,228.1,2,2,0,0,True,False,True,False
CUST_457,0,0,14,2,34.1,477.4,2,373.8,2,1,0,0,True,False,False,False
CUST_458,0,0,16,0,84.06,1344.96,0,440.4,0,1,0,0,True,False,False,False
CUST_459,1,1,41,0,77.05,3159.05,3,436.1,2,2,0,0,False,True,True,False
CUST_460,1,1,44,2,84.09,3699.96,2,405.3,0,3,1,0,False,True,True,False
CUST_461,0,0,13,0,69.58,904.54,0,472.0,1,1,0,0,True,False,False,False
CUST_462,1,0,49,0,43.59,2135.91,1,306.7,1,2,0,0,False,True,True,False
CUST_463,0,0,5,0,71.39,356.95,3,295.5,2,2,1,0,False,False,True,False
CUST_464,1,0,53,2,98.49,5219.97,0,456.9,2,1,0,1,False,True,False,False
CUST_465,0,0,26,2,71.46,1857.96,1,64.0,0,3,0,0,True,False,True,False
CUST_466,1,0,48,0,111.07,5331.36,0,271.5,1,2,0,1,False,True,True,False
CUST_467,0,0,31,1,76.31,2365.61,1,218.4,0,1,0,0,True,False,False,False
CUST_468,1,1,14,0,119.19,1668.66,2,304.2,2,2,1,1,True,False,True,False
CUST_469,1,0,19,1,121.22,2303.18,2,341.7,1,1,0,1,True,False,False,False
CUST_470,0,0,14,0,47.56,665.84,3,358.7,2,2,0,0,True,False,True,False
CUST_471,1,0,11,0,53.83,592.13,1,307.8,2,2,1,0,False,False,True,False
CUST_472,0,0,28,2,58.57,1639.96,0,317.2,2,0,0,0,True,False,False,False
CUST_473,1,0,3,0,27.3,81.9,3,396.9,1,1,1,0,False,False,False,False
CUST_474,0,0,18,0,81.6,1468.8,3,242.9,2,1,1,0,True,False,False,False
CUST_475,1,0,22,2,80.92,1780.24,1,265.5,2,2,0,0,True,False,True,False
CUST_476,0,0,4,1,74.8,299.2,2,208.5,2,0,0,0,False,False,False,False
CUST_477,1,0,26,1,39.41,1024.66,3,298.7,2,2,0,0,True,False,True,False
CUST_478,0,0,31,2,109.71,3401.01,0,137.8,0,1,0,1,True,False,False,False
CUST_479,1,0,28,0,22.99,643.72,3,430.0,0,1,0,0,True,False,False,False
CUST_480,0,0,28,0,36.93,1034.04,1,379.6,0,0,1,0,True,False,False,False
CUST_481,0,0,22,0,92.15,2027.3,2,201.8,2,3,0,1,True,False,True,False
CUST_482,0,0,9,0,77.9,701.1,1,423.5,1,2,1,0,False,False,True,False
CUST_483,1,0,1,0,54.65,54.65,3,273.4,2,0,0,0,False,False,False,False
CUST_484,0,0,17,0,71.37,1213.29,0,229.9,0,0,1,0,True,False,False,False
CUST_485,1,0,14,0,73.23,1025.22,3,337.4,2,1,0,0,True,False,False,False
CUST_486,0,1,22,0,99.44,2187.68,3,134.9,2,3,0,1,True,False,True,False
CUST_487,1,0,11,0,39.59,435.49,2,265.4,0,0,1,0,False,False,False,False
CUST_488,0,0,42,0,77.3,3246.6,1,337.3,2,2,1,0,False,True,True,False
CUST_489,1,0,5,1,96.97,484.85,2,478.3,0,3,1,1,False,False,True,False
CUST_490,1,1,12,0,45.05,540.6,3,172.7,2,1,1,0,False,False,False,False
CUST_491,0,0,17,0,68.71,1168.07,0,180.7,2,0,0,0,True,False,False,False
CUST_492,1,0,28,2,68.53,1918.84,0,276.0,1,0,0,0,True,False,False,False
CUST_493,1,0,29,1,29.66,860.14,2,267.7,0,1,0,0,True,False,False,False
CUST_494,0,0,38,0,77.3,2937.4,0,378.4,0,1,0,0,False,True,False,False
CUST_495,1,0,34,1,78.8,2679.2,0,452.3,2,0,0,0,True,False,False,False
CUST_496,1,0,18,1,107.41,1933.38,0,402.7,0,1,0,1,True,False,False,False
CUST_497,1,0,36,0,69.47,2500.92,3,255.9,2,0,1,0,True,False,False,False
CUST_498,0,1,18,0,80.94,1456.92,0,445.1,2,1,0,0,True,False,False,False
CUST_499,1,0,4,1,106.81,427.24,2,292.3,0,1,0,1,False,False,False,False
CUST_500,0,0,5,0,53.96,269.8,0,351.9,2,0,0,0,False,False,False,False
CUST_501,1,0,16,0,40.48,647.68,3,341.9,0,1,0,0,True,False,False,False
CUST_502,1,0,8,0,73.05,584.4,3,344.7,2,0,0,0,False,False,False,False
CUST_503,1,0,19,0,65.07,1236.33,0,387.4,0,1,0,0,True,False,False,False
CUST_504,0,0,35,2,67.73,2370.55,2,380.6,2,1,0,0,True,False,False,False
CUST_505,1,0,15,0,59.43,891.45,0,372.6,1,1,0,0,True,False,False,False
CUST_506,1,0,3,0,49.0,147.0,1,247.5,1,2,1,0,False,False,True,False
CUST_507,0,0,30,1,93.36,2800.8,2,213.1,1,0,0,1,True,False,False,False
CUST_508,1,0,14,0,69.49,972.86,2,374.4,1,1,0,0,True,False,False,False
CUST_509,0,0,17,1,126.14,2144.38,2,333.5,1,1,0,1,True,False,False,False
CUST_510,0,0,72,0,44.0,3168.0,2,387.9,1,2,1,0,False,True,True,False
CUST_511,1,0,38,0,120.16,4566.08,2,253.8,0,3,0,1,False,True,True,False
CUST_512,0,1,44,1,77.31,3401.64,0,374.2,0,4,1,0,False,True,False,True
CUST_513,1,1,15,0,70.46,1056.9,0,269.7,0,1,0,0,True,False,False,False
CUST_514,0,0,68,0,42.48,2888.64,2,263.5,2,0,0,0,False,True,False,False
CUST_515,0,0,10,2,53.44,534.4,2,417.4,2,1,0,0,False,False,False,False
CUST_516,1,0,5,0,101.47,507.35,1,410.0,2,3,1,1,False,False,True,False
CUST_517,0,0,72,0,20.0,1440.0,3,321.9,2,1,0,0,False,True,False,False
CUST_518,0,0,3,0,25.12,75.36,3,265.4,2,0,0,0,False,False,False,False
CUST_519,0,0,14,0,29.7,415.8,2,291.7,1,1,0,0,True,False,False,False
CUST_520,0,0,30,0,99.28,2978.4,2,314.8,2,1,1,1,True,False,False,False
CUST_521,0,0,16,0,87.02,1392.32,3,261.2,2,0,0,0,True,False,False,False
CUST_522,1,0,12,0,44.67,536.04,0,332.2,0,0,1,0,False,False,False,False
CUST_523,0,0,21,0,58.21,1222.41,1,249.4,0,1,1,0,True,False,False,False
CUST_524,1,0,20,0,73.25,1465.0,1,455.3,0,0,1,0,True,False,False,False
CUST_525,0,0,23,1,95.49,2196.27,2,101.7,0,1,0,1,True,False,False,False
CUST_526,1,0,47,1,44.67,2099.49,0,236.6,2,4,0,0,False,True,False,True
CUST_527,1,0,31,0,73.33,2273.23,0,377.3,1,1,0,0,True,False,False,False
CUST_528,0,0,17,2,61.39,1043.63,0,457.7,2,2,0,0,True,False,True,False
CUST_529,0,0,25,1,67.43,1685.75,0,240.2,1,1,0,0,True,False,False,False
CUST_530,0,0,1,1,47.59,47.59,2,277.0,1,2,1,0,False,False,True,False
CUST_531,1,0,18,0,75.25,1354.5,3,346.0,2,5,0,0,True,False,False,True
CUST_532,0,0,26,2,50.44,1311.44,2,349.9,2,2,0,0,True,False,True,False
CUST_533,1,0,11,2,72.39,796.29,1,313.6,0,1,1,0,False,False,False,False
CUST_534,1,0,14,0,109.06,1526.84,1,378.1,2,1,1,1,True,False,False,False
CUST_535,1,0,38,1,96.09,3651.42,2,329.6,2,0,0,1,False,True,False,False
CUST_536,0,0,8,1,104.75,838.0,1,331.6,0,1,0,1,False,False,False,False
CUST_537,0,0,39,0,77.91,3038.49,3,456.8,2,2,1,0,False,True,True,False
CUST_538,1,1,59,0,98.32,5800.88,3,283.4,0,0,1,1,False,True,False,False
CUST_539,1,0,15,0,24.94,374.1,2,275.9,1,2,0,0,True,False,True,False
CUST_540,0,0,8,0,27.64,221.12,1,269.6,0,1,1,0,False,False,False,False
CUST_541,1,0,11,0,44.87,493.57,3,241.0,0,2,1,0,False,False,True,False
CUST_542,0,0,56,1,46.6,2609.6,3,288.5,1,1,0,0,False,True,False,False
CUST_543,1,1,8,1,96.2,769.6,1,238.5,2,1,1,1,False,False,False,False
CUST_544,0,0,8,2,32.28,258.24,0,346.2,0,1,1,0,False,False,False,False
CUST_545,1,0,3,0,36.08,108.24,1,347.5,0,1,1,0,False,False,False,False
CUST_546,0,0,14,0,66.95,937.3,2,324.2,2,1,1,0,True,False,False,False
CUST_547,1,0,23,0,73.42,1688.66,0,339.9,2,1,0,0,True,False,False,False
CUST_548,0,0,51,2,91.88,4685.88,2,381.2,0,2,1,1,False,True,True,False
CUST_549,0,0,15,0,63.32,949.8,3,197.5,1,2,0,0,True,False,True,False
CUST_550,1,0,29,1,65.43,1897.47,0,327.3,0,2,0,0,True,False,True,False
CUST_551,1,0,11,0,92.18,1013.98,2,460.6,2,0,1,1,False,False,False,False
CUST_552,0,0,7,0,47.5,332.5,2,246.8,2,1,1,0,False,False,False,False
CUST_553,1,1,46,0,73.07,3361.22,2,550.6,1,1,0,0,False,True,False,False
CUST_554,0,0,23,0,84.25,1937.75,0,269.7,1,1,0,0,True,False,False,False
CUST_555,1,0,31,1,60.74,1882.94,2,324.8,2,2,0,0,True,False,True,False
CUST_556,0,0,22,0,91.52,2013.44,0,329.2,2,1,0,1,True,False,False,False
CUST_557,0,0,4,0,48.58,194.32,0,156.9,0,1,0,0,False,False,False,False
CUST_558,0,0,38,2,109.06,4144.28,2,220.1,0,2,0,1,False,True,True,False
CUST_559,0,0,11,0,62.13,683.43,3,366.0,0,0,1,0,False,False,False,False
CUST_560,0,0,28,0,59.02,1652.56,1,276.8,2,2,1,0,True,False,True,False
CUST_561,0,0,7,2,33.48,234.36,1,213.0,2,2,0,0,False,False,True,False
CUST_562,1,1,8,0,42.0,336.0,0,421.6,0,0,0,0,False,False,False,False
CUST_563,1,0,12,2,49.71,596.52,2,330.9,2,1,0,0,False,False,False,False
CUST_564,1,0,9,2,41.8,376.2,1,285.9,2,0,0,0,False,False,False,False
CUST_565,0,1,6,0,40.44,242.64,1,528.4,2,1,1,0,False,False,False,False
CUST_566,0,0,72,0,71.1,5119.2,2,200.0,2,2,1,0,False,True,True,False
CUST_567,0,0,20,0,85.03,1700.6,1,196.7,2,1,0,0,True,False,False,False
CUST_568,0,0,4,0,76.99,307.96,2,260.2,2,1,1,0,False,False,False,False
CUST_569,1,0,7,1,20.0,140.0,1,327.9,2,2,0,0,False,False,True,False
CUST_570,1,1,10,0,43.96,439.6,3,345.2,2,2,0,0,False,False,True,False
CUST_571,0,1,13,0,98.43,1279.59,2,227.3,0,3,1,1,True,False,True,False
CUST_572,1,0,33,0,36.41,1201.53,1,160.8,0,1,1,0,True,False,False,False
CUST_573,1,0,23,0,66.97,1540.31,0,358.4,1,0,0,0,True,False,False,False
CUST_574,0,0,20,1,42.6,852.0,2,255.8,2,1,0,0,True,False,False,False
CUST_575,1,0,5,1,102.64,513.2,1,300.8,2,2,0,1,False,False,True,False
CUST_576,0,0,29,1,50.14,1454.06,3,308.6,2,0,0,0,True,False,False,False
CUST_577,1,0,4,2,87.19,348.76,1,395.6,2,1,0,0,False,False,False,False
CUST_578,0,1,17,0,51.89,882.13,0,248.7,1,0,1,0,True,False,False,False
CUST_579,0,1,24,1,20.0,480.0,2,458.9,0,3,0,0,True,False,True,False
CUST_580,0,0,25,0,81.77,2044.25,3,285.3,2,1,0,0,True,False,False,False
CUST_581,0,0,22,2,22.02,484.44,1,165.8,2,0,0,0,True,False,False,False
CUST_582,1,0,23,0,47.17,1084.91,0,199.2,1,1,0,0,True,False,False,False
CUST_583,0,0,21,2,116.65,2449.65,0,194.7,0,0,0,1,True,False,False,False
CUST_584,0,0,6,1,148.24,889.44,0,227.2,2,2,1,1,False,False,True,False
CUST_585,0,0,5,1,70.5,352.5,1,325.8,2,1,1,0,False,False,False,False
CUST_586,1,0,35,0,47.71,1669.85,3,400.6,2,0,0,0,True,False,False,False
CUST_587,0,0,36,0,70.65,2543.4,1,77.9,2,3,1,0,True,False,True,False
CUST_588,1,0,7,0,37.15,260.05,3,389.5,2,0,1,0,False,False,False,False
CUST_589,0,1,22,0,59.44,1307.68,2,441.3,1,0,1,0,True,False,False,False
CUST_590,1,0,26,2,110.06,2861.56,3,505.1,1,0,0,1,True,False,False,False
CUST_591,1,0,20,1,75.24,1504.8,0,342.0,2,3,0,0,True,False,True,False
CUST_592,0,0,39,2,34.44,1343.16,0,122.2,1,0,0,0,False,True,False,False
CUST_593,1,0,14,0,80.16,1122.24,0,165.6,0,2,1,0,True,False,True,False
CUST_594,0,1,15,0,27.21,408.15,1,389.2,2,3,1,0,True,False,True,False
CUST_595,0,0,39,1,23.08,900.12,2,309.3,2,5,0,0,False,True,False,True
CUST_596,0,0,6,0,89.14,534.84,3,237.0,2,1,0,0,False,False,False,False
CUST_597,1,0,34,2,50.91,1730.94,0,150.8,1,2,0,0,True,False,True,False
CUST_598,1,0,52,1,109.34,5685.68,2,192.3,0,2,0,1,False,True,True,False
CUST_599,0,0,28,0,43.64,1221.92,2,352.5,2,0,0,0,True,False,False,False
CUST_600,0,0,19,1,100.69,1913.11,1,347.9,0,1,0,1,True,False,False,False
CUST_601,1,0,6,1,111.04,666.24,3,396.6,1,3,0,1,False,False,True,False
CUST_602,0,0,22,1,73.89,1625.58,2,432.0,2,2,0,0,True,False,True,False
CUST_603,0,0,10,0,62.44,624.4,3,212.2,1,2,1,0,False,False,True,False
CUST_604,0,0,15,0,54.99,824.85,1,392.3,1,2,0,0,True,False,True,False
CUST_605,1,0,25,0,56.55,1413.75,3,225.8,0,2,1,0,True,False,True,False
CUST_606,1,0,9,1,29.95,269.55,1,287.5,0,1,0,0,False,False,False,False
CUST_607,1,1,7,0,86.02,602.14,0,226.7,2,0,0,0,False,False,False,False
CUST_608,0,1,12,1,85.14,1021.68,3,377.0,1,1,0,0,False,False,False,False
CUST_609,0,0,48,0,64.26,3084.48,1,242.0,1,1,1,0,False,True,False,False
CUST_610,0,0,26,2,70.75,1839.5,2,364.8,1,1,0,0,True,False,False,False
CUST_611,1,0,10,2,58.65,586.5,0,347.9,1,0,0,0,False,False,False,False
CUST_612,0,0,11,1,39.59,435.49,2,413.9,1,2,1,0,False,False,True,False
CUST_613,0,0,43,0,37.4,1608.2,0,358.4,2,0,0,0,False,True,False,False
CUST_614,0,0,5,0,55.79,278.95,0,486.9,2,0,1,0,False,False,False,False
CUST_615,0,0,48,0,60.19,2889.12,3,235.7,2,1,0,0,False,True,False,False
CUST_616,1,0,9,0,98.89,890.01,2,379.5,0,1,1,1,False,False,False,False
CUST_617,1,1,46,1,86.71,3988.66,2,340.1,2,3,0,0,False,True,True,False
CUST_618,0,0,35,2,108.51,3797.85,0,224.5,2,2,0,1,True,False,True,False
CUST_619,1,0,8,0,87.25,698.0,0,395.7,1,1,1,0,False,False,False,False
