customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn,high_value_customer,tenure_bucket_Mid,tenure_bucket_Long,support_intensity_Medium,support_intensity_High,churn_probability,risk_segment,revenue_at_risk
CUST_247,1,0,4,0,65.14,260.56,0,204.9,2,1,1,0,False,False,False,False,0.52,Medium,33.87
CUST_248,1,1,22,0,75.17,1653.74,2,372.7,1,1,1,0,True,False,False,False,0.27,Low,20.3
CUST_249,1,0,9,0,71.39,642.51,0,338.5,0,1,0,0,False,False,False,False,0.7,High,49.97
CUST_250,1,0,10,0,91.83,918.3,1,364.6,2,0,1,1,False,False,False,False,0.7,High,64.28
CUST_251,0,0,17,1,93.26,1585.42,2,112.9,2,1,0,1,True,False,False,False,0.23,Low,21.45
CUST_252,1,1,6,2,70.9,425.4,1,393.1,2,1,0,0,False,False,False,False,0.17,Low,12.05
CUST_253,0,0,16,1,26.59,425.44,3,254.1,2,1,0,0,True,False,False,False,0.11,Low,2.92
CUST_254,1,0,24,0,45.52,1092.48,0,90.0,1,3,1,0,True,False,True,False,0.32,Medium,14.57
CUST_255,1,1,71,0,89.52,6355.92,3,170.1,2,0,0,0,False,True,False,False,0.16,Low,14.32
CUST_256,1,0,13,2,31.18,405.34,0,249.9,2,1,0,0,True,False,False,False,0.05,Low,1.56
CUST_257,1,0,17,0,51.49,875.33,0,228.3,0,1,1,0,True,False,False,False,0.37,Medium,19.05
CUST_258,0,0,30,0,54.64,1639.2,0,301.3,0,1,0,0,True,False,False,False,0.38,Medium,20.76
CUST_259,0,0,15,2,64.05,960.75,0,345.9,0,0,0,0,True,False,False,False,0.09,Low,5.76
CUST_260,1,1,11,2,60.48,665.28,3,288.6,0,2,0,0,False,False,True,False,0.3,Low,18.14
CUST_261,1,0,43,2,70.8,3044.4,3,252.8,2,4,0,0,False,True,False,True,0.08,Low,5.66
CUST_262,0,0,56,2,43.13,2415.28,3,314.2,2,0,0,0,False,True,False,False,0.05,Low,2.16
CUST_263,1,0,15,2,48.11,721.65,0,315.6,1,2,0,0,True,False,True,False,0.08,Low,3.85
CUST_264,1,0,11,1,114.26,1256.86,1,426.9,2,0,0,1,False,False,False,False,0.51,Medium,58.27
CUST_265,1,1,10,0,104.91,1049.1,3,238.9,2,1,0,1,False,False,False,False,0.72,High,75.54
CUST_266,0,0,31,2,82.68,2563.08,3,288.9,2,1,0,0,True,False,False,False,0.05,Low,4.13
CUST_267,0,0,47,2,85.23,4005.81,2,464.8,2,2,0,0,False,True,True,False,0.05,Low,4.26
CUST_268,0,0,26,0,76.39,1986.14,1,178.0,2,2,0,0,True,False,True,False,0.2,Low,15.28
CUST_269,1,1,32,0,68.23,2183.36,3,263.5,2,1,0,0,True,False,False,False,0.2,Low,13.65
CUST_270,1,0,40,0,47.8,1912.0,3,208.6,2,2,1,0,False,True,True,False,0.21,Low,10.04
CUST_271,0,0,57,2,105.77,6028.89,2,174.6,1,0,1,1,False,True,False,False,0.12,Low,12.69
CUST_272,0,0,27,1,116.23,3138.21,0,322.5,0,1,0,1,True,False,False,False,0.38,Medium,44.17
CUST_273,0,0,14,0,55.68,779.52,1,433.0,0,2,0,0,True,False,True,False,0.37,Medium,20.6
CUST_274,0,0,34,0,96.94,3295.96,1,509.8,1,1,1,1,True,False,False,False,0.49,Medium,47.5
CUST_275,1,0,44,2,58.54,2575.76,2,295.8,2,1,0,0,False,True,False,False,0.05,Low,2.93
CUST_276,0,0,16,1,49.52,792.32,1,350.5,2,1,0,0,True,False,False,False,0.11,Low,5.45
CUST_277,1,0,2,0,58.28,116.56,3,354.1,1,1,1,0,False,False,False,False,0.6,Medium,34.97
CUST_278,0,0,14,0,59.74,836.36,1,279.4,2,4,0,0,True,False,False,True,0.32,Medium,19.12
CUST_279,1,1,6,0,84.09,504.54,2,428.1,0,0,0,0,False,False,False,False,0.65,High,54.66
CUST_280,0,0,14,0,57.9,810.6,0,283.6,2,0,1,0,True,False,False,False,0.19,Low,11.0
CUST_281,0,1,18,1,90.39,1627.02,2,408.6,1,2,0,1,True,False,True,False,0.3,Low,27.12
CUST_282,0,0,28,0,50.76,1421.28,1,264.3,2,0,1,0,True,False,False,False,0.19,Low,9.64
CUST_283,0,0,32,0,67.53,2160.96,2,184.7,2,0,1,0,True,False,False,False,0.18,Low,12.16
CUST_284,1,1,15,1,40.7,610.5,2,190.9,0,2,1,0,True,False,True,False,0.2,Low,8.14
CUST_285,0,0,30,0,36.41,1092.3,1,138.2,2,1,0,0,True,False,False,False,0.22,Low,8.01
CUST_286,1,0,28,2,78.18,2189.04,0,426.3,0,2,0,0,True,False,True,False,0.1,Low,7.82
CUST_287,1,1,28,0,71.71,2007.88,3,427.7,1,1,0,0,True,False,False,False,0.27,Low,19.36
CUST_288,1,0,10,0,57.5,575.0,2,228.6,0,1,0,0,False,False,False,False,0.69,High,39.67
CUST_289,1,0,34,0,45.83,1558.22,0,193.2,2,2,1,0,True,False,True,False,0.22,Low,10.08
CUST_290,0,0,23,0,39.98,919.54,0,222.4,0,1,0,0,True,False,False,False,0.38,Medium,15.19
CUST_291,1,0,19,0,77.96,1481.24,2,317.8,1,1,0,0,True,False,False,False,0.27,Low,21.05
CUST_292,1,0,11,0,51.77,569.47,1,206.4,2,2,0,0,False,False,True,False,0.51,Medium,26.4
CUST_293,1,0,15,1,109.88,1648.2,1,355.0,1,0,0,1,True,False,False,False,0.27,Low,29.67
CUST_294,0,0,38,0,73.57,2795.66,2,269.6,2,3,0,0,False,True,True,False,0.23,Low,16.92
CUST_295,0,0,30,0,82.36,2470.8,1,408.4,0,1,0,0,True,False,False,False,0.36,Medium,29.65
CUST_296,0,0,12,2,104.44,1253.28,1,367.4,2,2,0,1,False,False,True,False,0.35,Medium,36.55
CUST_297,0,0,22,0,48.52,1067.44,0,187.8,0,3,1,0,True,False,True,False,0.41,Medium,19.89
CUST_298,1,0,29,1,80.45,2333.05,3,173.9,1,3,0,0,True,False,True,False,0.16,Low,12.87
CUST_299,1,0,13,0,81.78,1063.14,3,320.8,0,1,0,0,True,False,False,False,0.35,Medium,28.62
CUST_300,0,0,34,0,56.3,1914.2,1,281.8,2,1,1,0,True,False,False,False,0.22,Low,12.39
CUST_301,1,0,3,0,30.86,92.58,1,427.4,2,2,0,0,False,False,True,False,0.52,Medium,16.05
CUST_302,1,0,33,0,20.0,660.0,2,339.0,2,1,0,0,True,False,False,False,0.24,Low,4.8
CUST_303,1,0,32,2,46.57,1490.24,1,254.2,0,1,0,0,True,False,False,False,0.11,Low,5.12
CUST_304,0,1,24,0,97.15,2331.6,2,468.1,1,2,0,1,True,False,True,False,0.49,Medium,47.6
CUST_305,0,0,17,1,49.68,844.56,3,257.1,0,0,1,0,True,False,False,False,0.18,Low,8.94
CUST_306,1,0,9,1,93.27,839.43,0,166.1,0,0,1,1,False,False,False,False,0.69,High,64.36
CUST_307,0,0,20,0,50.2,1004.0,2,279.4,1,2,1,0,True,False,True,False,0.28,Low,14.06
CUST_308,0,0,27,1,70.39,1900.53,0,219.4,0,2,1,0,True,False,True,False,0.2,Low,14.08
CUST_309,0,1,34,0,82.51,2805.34,3,398.7,0,2,0,0,True,False,True,False,0.34,Medium,28.05
CUST_310,0,1,11,1,95.04,1045.44,0,187.1,2,0,1,1,False,False,False,False,0.51,Medium,48.47
CUST_311,0,0,14,2,57.75,808.5,3,384.9,2,1,0,0,True,False,False,False,0.05,Low,2.89
CUST_312,1,0,15,0,53.25,798.75,0,274.0,2,0,1,0,True,False,False,False,0.19,Low,10.12
CUST_313,0,1,5,0,20.0,100.0,0,141.5,1,0,0,0,False,False,False,False,0.57,Medium,11.4
CUST_314,1,1,45,0,58.54,2634.3,1,342.6,1,2,0,0,False,True,True,False,0.29,Low,16.98
CUST_315,1,0,48,0,150.0,7200.0,3,418.7,0,1,1,1,False,True,False,False,0.51,Medium,76.5
CUST_316,0,0,10,0,63.83,638.3,2,310.2,2,3,1,0,False,False,True,False,0.54,Medium,34.47
CUST_317,1,0,62,2,33.75,2092.5,3,280.9,2,3,0,0,False,True,True,False,0.07,Low,2.36
CUST_318,1,1,17,0,65.5,1113.5,1,485.9,1,1,0,0,True,False,False,False,0.29,Low,18.99
CUST_319,1,0,34,0,87.79,2984.86,2,420.0,1,3,0,0,True,False,True,False,0.3,Low,26.34
CUST_320,0,0,32,0,54.31,1737.92,1,377.1,0,2,1,0,True,False,True,False,0.37,Medium,20.09
CUST_321,0,0,1,0,42.11,42.11,3,98.9,2,1,1,0,False,False,False,False,0.5,Medium,21.06
CUST_322,1,0,21,0,132.81,2789.01,3,230.2,0,2,1,1,True,False,True,False,0.56,Medium,74.37
CUST_323,0,0,9,0,79.3,713.7,1,278.6,2,1,0,0,False,False,False,False,0.51,Medium,40.44
CUST_324,0,1,2,0,108.29,216.58,2,346.3,0,1,1,1,False,False,False,False,0.85,High,92.05
CUST_325,0,0,23,0,59.99,1379.77,3,389.6,0,2,0,0,True,False,True,False,0.36,Medium,21.6
CUST_326,0,0,30,1,114.33,3429.9,1,195.9,2,0,0,1,True,False,False,False,0.19,Low,21.72
CUST_327,1,0,12,2,92.69,1112.28,3,357.9,0,1,1,1,False,False,False,False,0.53,Medium,49.13
CUST_328,1,0,22,0,82.78,1821.16,1,183.6,0,0,1,0,True,False,False,False,0.32,Medium,26.49
CUST_329,0,0,47,2,39.28,1846.16,3,371.1,1,1,0,0,False,True,False,False,0.08,Low,3.14
CUST_330,0,0,17,0,51.61,877.37,3,189.7,2,3,1,0,True,False,True,False,0.23,Low,11.87
CUST_331,1,0,6,1,81.25,487.5,0,424.3,0,1,0,0,False,False,False,False,0.51,Medium,41.44
CUST_332,1,0,36,0,61.32,2207.52,2,325.4,0,3,1,0,True,False,True,False,0.4,Medium,24.53
CUST_333,0,0,15,2,79.31,1189.65,3,261.6,2,2,0,0,True,False,True,False,0.05,Low,3.97
CUST_334,1,0,11,2,58.08,638.88,2,330.4,1,3,1,0,False,False,True,False,0.26,Low,15.1
CUST_335,0,1,16,1,80.54,1288.64,1,234.5,2,0,0,0,True,False,False,False,0.09,Low,7.25
CUST_336,0,1,16,2,53.62,857.92,0,302.3,2,1,0,0,True,False,False,False,0.05,Low,2.68
CUST_337,1,0,3,1,81.26,243.78,1,200.2,2,0,0,0,False,False,False,False,0.28,Low,22.75
CUST_338,1,0,25,0,44.79,1119.75,2,329.7,0,0,0,0,True,False,False,False,0.34,Medium,15.23
CUST_339,0,1,25,1,61.43,1535.75,1,274.7,0,2,1,0,True,False,True,False,0.2,Low,12.29
CUST_340,0,0,16,0,64.62,1033.92,1,279.4,1,1,0,0,True,False,False,False,0.28,Low,18.09
CUST_341,1,0,23,0,47.45,1091.35,1,295.8,2,1,1,0,True,False,False,False,0.22,Low,10.44
CUST_342,0,1,32,0,53.96,1726.72,2,211.1,2,1,0,0,True,False,False,False,0.21,Low,11.33
CUST_343,1,0,24,1,77.0,1848.0,3,507.8,2,1,0,0,True,False,False,False,0.1,Low,7.7
CUST_344,0,0,11,0,87.7,964.7,1,279.6,2,2,1,0,False,False,True,False,0.5,Medium,43.85
CUST_345,1,1,9,1,76.27,686.43,2,409.9,1,0,0,0,False,False,False,False,0.36,Medium,27.46
CUST_346,1,0,68,1,82.67,5621.56,0,183.5,0,1,0,0,False,True,False,False,0.19,Low,15.71
CUST_347,1,0,25,0,72.15,1803.75,0,74.6,1,3,1,0,True,False,True,False,0.31,Medium,22.37
CUST_348,0,0,18,0,52.63,947.34,2,325.7,2,1,1,0,True,False,False,False,0.21,Low,11.05
CUST_349,0,0,29,2,26.83,778.07,1,406.6,2,1,0,0,True,False,False,False,0.06,Low,1.61
CUST_350,1,0,12,2,56.76,681.12,3,421.5,0,1,0,0,False,False,False,False,0.31,Medium,17.6
CUST_351,0,0,36,0,66.96,2410.56,0,393.4,2,2,0,0,True,False,True,False,0.21,Low,14.06
CUST_352,1,1,15,0,54.31,814.65,3,278.9,2,0,0,0,True,False,False,False,0.18,Low,9.78
CUST_353,1,0,3,0,108.82,326.46,2,357.6,0,2,1,1,False,False,True,False,0.85,High,92.5
CUST_354,0,0,19,0,76.91,1461.29,0,236.3,1,1,0,0,True,False,False,False,0.28,Low,21.53
CUST_355,0,0,8,0,67.71,541.68,1,238.8,2,1,1,0,False,False,False,False,0.51,Medium,34.53
CUST_356,1,0,17,2,83.68,1422.56,0,321.9,2,0,0,0,True,False,False,False,0.04,Low,3.35
CUST_357,0,0,15,2,120.56,1808.4,1,323.7,1,2,1,1,True,False,True,False,0.16,Low,19.29
CUST_358,0,1,27,2,62.96,1699.92,3,247.0,2,0,0,0,True,False,False,False,0.04,Low,2.52
CUST_359,1,1,54,0,45.89,2478.06,0,318.2,1,1,1,0,False,True,False,False,0.31,Medium,14.23
CUST_360,1,0,34,0,78.05,2653.7,2,414.1,1,4,0,0,True,False,False,True,0.4,Medium,31.22
CUST_361,0,0,25,1,41.27,1031.75,0,211.3,2,0,0,0,True,False,False,False,0.1,Low,4.13
CUST_362,1,0,22,1,46.17,1015.74,1,367.3,2,4,0,0,True,False,False,True,0.18,Low,8.31
CUST_363,1,0,25,0,105.6,2640.0,3,163.6,1,1,0,1,True,False,False,False,0.48,Medium,50.69
CUST_364,0,0,49,1,102.4,5017.6,2,131.9,1,2,0,1,False,True,True,False,0.27,Low,27.65
CUST_365,1,0,29,1,86.26,2501.54,1,330.3,1,2,0,0,True,False,True,False,0.14,Low,12.08
CUST_366,1,1,3,1,79.75,239.25,1,293.5,1,1,1,0,False,False,False,False,0.4,Medium,31.9
CUST_367,0,0,8,0,39.47,315.76,2,311.5,1,0,0,0,False,False,False,False,0.57,Medium,22.5
CUST_368,0,0,41,1,49.78,2040.98,2,309.9,1,0,0,0,False,True,False,False,0.13,Low,6.47
CUST_369,1,0,24,0,103.08,2473.92,3,395.6,1,1,1,1,True,False,False,False,0.48,Medium,49.48
CUST_370,1,0,49,1,57.33,2809.17,1,353.2,2,1,0,0,False,True,False,False,0.11,Low,6.31
CUST_371,0,0,32,0,50.0,1600.0,1,346.8,0,3,1,0,True,False,True,False,0.41,Medium,20.5
CUST_372,0,0,21,0,65.25,1370.25,3,438.3,0,0,0,0,True,False,False,False,0.32,Medium,20.88
CUST_373,0,0,21,0,84.43,1773.03,0,390.3,2,1,0,0,True,False,False,False,0.21,Low,17.73
CUST_374,0,0,12,0,64.81,777.72,2,318.0,1,1,0,0,False,False,False,False,0.6,Medium,38.89
CUST_375,1,0,17,2,65.55,1114.35,3,405.6,1,0,0,0,True,False,False,False,0.06,Low,3.93
CUST_376,0,0,6,0,20.0,120.0,2,272.4,1,2,0,0,False,False,True,False,0.61,High,12.2
CUST_377,0,0,10,2,68.23,682.3,3,275.1,2,1,0,0,False,False,False,False,0.17,Low,11.6
CUST_378,1,0,8,0,94.94,759.52,3,431.5,0,1,1,1,False,False,False,False,0.85,High,80.7
CUST_379,0,0,19,0,68.29,1297.51,1,277.3,0,1,0,0,True,False,False,False,0.36,Medium,24.58
CUST_380,1,0,13,1,121.75,1582.75,2,340.5,2,2,0,1,True,False,True,False,0.22,Low,26.78
CUST_381,0,0,4,0,51.94,207.76,3,335.2,2,0,0,0,False,False,False,False,0.47,Medium,24.41
CUST_382,0,0,29,1,57.76,1675.04,1,315.5,1,2,0,0,True,False,True,False,0.15,Low,8.66
CUST_383,0,0,14,0,53.24,745.36,3,480.1,2,1,0,0,True,False,False,False,0.21,Low,11.18
CUST_384,1,0,35,2,52.54,1838.9,2,287.7,2,1,0,0,True,False,False,False,0.05,Low,2.63
CUST_385,1,0,28,0,83.42,2335.76,3,477.3,2,0,1,0,True,False,False,False,0.18,Low,15.02
CUST_386,0,0,72,1,63.13,4545.36,1,192.4,2,3,0,0,False,True,True,False,0.12,Low,7.58
CUST_387,1,0,20,0,118.61,2372.2,1,295.3,0,3,0,1,True,False,True,False,0.62,High,73.54
CUST_388,1,1,12,1,76.18,914.16,0,276.0,2,1,0,0,False,False,False,False,0.32,Medium,24.38
CUST_389,1,0,10,1,48.2,482.0,2,377.5,2,1,0,0,False,False,False,False,0.32,Medium,15.42
CUST_390,1,1,31,0,45.18,1400.58,0,164.3,2,2,1,0,True,False,True,False,0.22,Low,9.94
CUST_391,1,0,34,0,111.67,3796.78,1,338.2,1,1,1,1,True,False,False,False,0.48,Medium,53.6
CUST_392,1,0,20,1,75.52,1510.4,0,392.5,1,1,0,0,True,False,False,False,0.15,Low,11.33
CUST_393,0,1,24,2,102.63,2463.12,2,267.3,2,0,0,1,True,False,False,False,0.1,Low,10.26
CUST_394,0,0,42,0,71.74,3013.08,1,237.9,2,0,0,0,False,True,False,False,0.18,Low,12.91
CUST_395,1,0,32,1,70.4,2252.8,0,238.6,2,4,1,0,True,False,False,True,0.17,Low,11.97
CUST_396,0,0,25,0,103.49,2587.25,0,349.4,2,1,0,1,True,False,False,False,0.4,Medium,41.4
CUST_397,0,0,7,0,79.32,555.24,1,141.4,0,0,1,0,False,False,False,False,0.65,High,51.56
CUST_398,0,0,10,2,79.04,790.4,3,169.2,1,0,0,0,False,False,False,False,0.2,Low,15.81
CUST_399,0,0,15,1,59.87,898.05,1,308.3,2,3,0,0,True,False,True,False,0.12,Low,7.18
CUST_400,1,1,16,2,91.79,1468.64,0,358.4,2,0,0,1,True,False,False,False,0.11,Low,10.1
CUST_401,0,0,11,0,68.14,749.54,2,327.5,2,0,1,0,False,False,False,False,0.47,Medium,32.03
CUST_402,0,1,10,0,56.12,561.2,0,360.1,1,1,0,0,False,False,False,False,0.61,High,34.23
CUST_403,1,1,16,1,123.81,1980.96,1,195.3,2,1,0,1,True,False,False,False,0.22,Low,27.24
CUST_404,1,0,22,2,62.51,1375.22,0,125.2,0,0,0,0,True,False,False,False,0.09,Low,5.63
CUST_405,0,0,28,2,50.24,1406.72,1,388.3,1,0,0,0,True,False,False,False,0.07,Low,3.52
CUST_406,0,1,4,0,98.44,393.76,0,173.2,0,0,1,1,False,False,False,False,0.83,High,81.71
CUST_407,0,1,13,0,86.97,1130.61,0,351.5,2,1,0,0,True,False,False,False,0.21,Low,18.26
CUST_408,0,0,4,0,53.43,213.72,3,117.1,0,1,1,0,False,False,False,False,0.68,High,36.33
CUST_409,0,0,20,1,68.03,1360.6,1,367.7,0,2,0,0,True,False,True,False,0.2,Low,13.61
CUST_410,0,0,19,0,86.72,1647.68,3,299.8,1,0,0,0,True,False,False,False,0.23,Low,19.95
CUST_411,1,0,18,0,75.28,1355.04,3,404.1,1,1,0,0,True,False,False,False,0.27,Low,20.33
CUST_412,0,0,16,1,89.65,1434.4,0,379.2,1,1,0,0,True,False,False,False,0.15,Low,13.45
CUST_413,0,0,14,1,69.84,977.76,1,265.5,2,2,0,0,True,False,True,False,0.1,Low,6.98
CUST_414,1,0,18,2,90.45,1628.1,2,245.3,0,1,1,1,True,False,False,False,0.22,Low,19.9
CUST_415,1,0,29,2,62.28,1806.12,0,331.6,1,0,0,0,True,False,False,False,0.06,Low,3.74
CUST_416,1,0,15,0,53.85,807.75,1,249.8,0,0,0,0,True,False,False,False,0.33,Medium,17.77
CUST_417,1,0,7,2,96.33,674.31,3,50.0,2,0,1,1,False,False,False,False,0.3,Low,28.9
CUST_418,0,0,24,1,77.28,1854.72,0,271.9,1,1,0,0,True,False,False,False,0.15,Low,11.59
CUST_419,0,0,34,2,87.17,2963.78,2,213.9,1,0,0,0,True,False,False,False,0.06,Low,5.23
CUST_420,0,0,7,0,100.61,704.27,0,246.5,2,0,1,1,False,False,False,False,0.7,High,70.43
CUST_421,0,0,6,0,55.69,334.14,3,329.7,2,0,0,0,False,False,False,False,0.46,Medium,25.62
CUST_422,0,0,7,1,83.31,583.17,3,424.1,1,2,0,0,False,False,True,False,0.39,Medium,32.49
CUST_423,0,1,18,2,128.0,2304.0,1,483.8,0,1,1,1,True,False,False,False,0.22,Low,28.16
CUST_424,1,0,56,2,66.0,3696.0,2,349.0,1,0,0,0,False,True,False,False,0.06,Low,3.96
CUST_425,0,0,51,1,39.84,2031.84,0,240.5,2,4,0,0,False,True,False,True,0.19,Low,7.57
CUST_426,1,0,24,0,90.55,2173.2,3,396.9,2,1,0,1,True,False,False,False,0.4,Medium,36.22
CUST_427,1,1,6,1,28.38,170.28,1,148.9,0,2,0,0,False,False,True,False,0.5,Medium,14.19
CUST_428,0,0,50,2,42.56,2128.0,2,230.9,1,2,0,0,False,True,True,False,0.08,Low,3.4
CUST_429,1,0,52,1,70.16,3648.32,2,277.0,1,2,0,0,False,True,True,False,0.14,Low,9.82
CUST_430,0,0,10,1,69.28,692.8,1,107.5,1,0,1,0,False,False,False,False,0.36,Medium,24.94
CUST_431,1,0,20,0,74.71,1494.2,3,324.7,1,1,0,0,True,False,False,False,0.27,Low,20.17
CUST_432,0,0,34,1,125.17,4255.78,2,217.8,2,4,1,1,True,False,False,True,0.31,Medium,38.8
CUST_433,1,0,46,0,72.12,3317.52,0,324.5,1,0,0,0,False,True,False,False,0.25,Low,18.03
CUST_434,0,0,18,2,55.57,1000.26,3,273.4,2,0,0,0,True,False,False,False,0.04,Low,2.22
CUST_435,0,0,36,1,53.97,1942.92,3,215.9,0,2,0,0,True,False,True,False,0.2,Low,10.79
CUST_436,0,0,26,1,58.6,1523.6,1,200.1,2,1,0,0,True,False,False,False,0.11,Low,6.45
CUST_437,0,0,25,2,39.66,991.5,2,295.2,0,1,0,0,True,False,False,False,0.11,Low,4.36
CUST_438,0,0,23,0,84.0,1932.0,1,372.5,0,0,1,0,True,False,False,False,0.32,Medium,26.88
CUST_439,1,0,58,0,77.54,4497.32,2,369.4,2,3,1,0,False,True,True,False,0.23,Low,17.83
CUST_440,1,0,21,1,81.67,1715.07,1,329.4,1,2,0,0,True,False,True,False,0.14,Low,11.43
CUST_441,1,0,28,0,90.02,2520.56,3,357.3,1,1,0,1,True,False,False,False,0.49,Medium,44.11
CUST_442,0,0,58,0,85.48,4957.84,1,307.4,0,2,1,0,False,True,True,False,0.34,Medium,29.06
CUST_443,1,0,30,2,35.46,1063.8,3,234.2,2,1,0,0,True,False,False,False,0.05,Low,1.77
CUST_444,0,1,13,1,62.97,818.61,3,440.4,0,1,0,0,True,False,False,False,0.2,Low,12.59
CUST_445,0,0,19,0,64.0,1216.0,1,234.5,2,0,1,0,True,False,False,False,0.18,Low,11.52
CUST_446,1,0,10,0,104.43,1044.3,2,457.6,1,2,1,1,False,False,True,False,0.8,High,83.54
CUST_447,1,0,19,0,106.63,2025.97,3,363.6,0,1,0,1,True,False,False,False,0.58,Medium,61.85
CUST_448,0,0,18,1,59.35,1068.3,1,274.7,2,1,0,0,True,False,False,False,0.11,Low,6.53
CUST_449,1,0,15,0,45.22,678.3,3,171.5,2,1,0,0,True,False,False,False,0.21,Low,9.5
CUST_450,0,0,23,2,73.96,1701.08,3,333.7,1,1,0,0,True,False,False,False,0.07,Low,5.18
CUST_451,0,0,4,1,62.03,248.12,1,295.2,1,2,1,0,False,False,True,False,0.4,Medium,24.81
CUST_452,0,0,67,0,67.91,4549.97,3,421.3,1,2,1,0,False,True,True,False,0.27,Low,18.34
CUST_453,0,0,18,0,100.39,1807.02,3,196.2,2,1,0,1,True,False,False,False,0.39,Medium,39.15
CUST_454,0,0,20,1,76.72,1534.4,1,405.7,0,0,0,0,True,False,False,False,0.18,Low,13.81
CUST_455,1,0,50,0,58.0,2900.0,0,447.5,2,3,0,0,False,True,True,False,0.25,Low,14.5
CUST_456,1,0,29,0,53.53,1552.37,1,228.1,2,2,0,0,True,False,True,False,0.21,Low,11.24
CUST_457,0,0,14,2,34.1,477.4,2,373.8,2,1,0,0,True,False,False,False,0.05,Low,1.7
CUST_458,0,0,16,0,84.06,1344.96,0,440.4,0,1,0,0,True,False,False,False,0.36,Medium,30.26
CUST_459,1,1,41,0,77.05,3159.05,3,436.1,2,2,0,0,False,True,True,False,0.2,Low,15.41
CUST_460,1,1,44,2,84.09,3699.96,2,405.3,0,3,1,0,False,True,True,False,0.11,Low,9.25
CUST_461,0,0,13,0,69.58,904.54,0,472.0,1,1,0,0,True,False,False,False,0.29,Low,20.18
CUST_462,1,0,49,0,43.59,2135.91,1,306.7,1,2,0,0,False,True,True,False,0.3,Low,13.08
CUST_463,0,0,5,0,71.39,356.95,3,295.5,2,2,1,0,False,False,True,False,0.5,Medium,35.7
CUST_464,1,0,53,2,98.49,5219.97,0,456.9,2,1,0,1,False,True,False,False,0.11,Low,10.83
CUST_465,0,0,26,2,71.46,1857.96,1,64.0,0,3,0,0,True,False,True,False,0.11,Low,7.86
CUST_466,1,0,48,0,111.07,5331.36,0,271.5,1,2,0,1,False,True,True,False,0.46,Medium,51.09
CUST_467,0,0,31,1,76.31,2365.61,1,218.4,0,1,0,0,True,False,False,False,0.2,Low,15.26
CUST_468,1,1,14,0,119.19,1668.66,2,304.2,2,2,1,1,True,False,True,False,0.39,Medium,46.48
CUST_469,1,0,19,1,121.22,2303.18,2,341.7,1,1,0,1,True,False,False,False,0.29,Low,35.15
CUST_470,0,0,14,0,47.56,665.84,3,358.7,2,2,0,0,True,False,True,False,0.21,Low,9.99
CUST_471,1,0,11,0,53.83,592.13,1,307.8,2,2,1,0,False,False,True,False,0.51,Medium,27.45
CUST_472,0,0,28,2,58.57,1639.96,0,317.2,2,0,0,0,True,False,False,False,0.05,Low,2.93
CUST_473,1,0,3,0,27.3,81.9,3,396.9,1,1,1,0,False,False,False,False,0.61,High,16.65
CUST_474,0,0,18,0,81.6,1468.8,3,242.9,2,1,1,0,True,False,False,False,0.2,Low,16.32
CUST_475,1,0,22,2,80.92,1780.24,1,265.5,2,2,0,0,True,False,True,False,0.05,Low,4.05
CUST_476,0,0,4,1,74.8,299.2,2,208.5,2,0,0,0,False,False,False,False,0.28,Low,20.94
CUST_477,1,0,26,1,39.41,1024.66,3,298.7,2,2,0,0,True,False,True,False,0.11,Low,4.34
CUST_478,0,0,31,2,109.71,3401.01,0,137.8,0,1,0,1,True,False,False,False,0.21,Low,23.04
CUST_479,1,0,28,0,22.99,643.72,3,430.0,0,1,0,0,True,False,False,False,0.39,Medium,8.97
CUST_480,0,0,28,0,36.93,1034.04,1,379.6,0,0,1,0,True,False,False,False,0.35,Medium,12.93
CUST_481,0,0,22,0,92.15,2027.3,2,201.8,2,3,0,1,True,False,True,False,0.43,Medium,39.62
CUST_482,0,0,9,0,77.9,701.1,1,423.5,1,2,1,0,False,False,True,False,0.6,Medium,46.74
CUST_483,1,0,1,0,54.65,54.65,3,273.4,2,0,0,0,False,False,False,False,0.46,Medium,25.14
CUST_484,0,0,17,0,71.37,1213.29,0,229.9,0,0,1,0,True,False,False,False,0.33,Medium,23.55
CUST_485,1,0,14,0,73.23,1025.22,3,337.4,2,1,0,0,True,False,False,False,0.2,Low,14.65
CUST_486,0,1,22,0,99.44,2187.68,3,134.9,2,3,0,1,True,False,True,False,0.42,Medium,41.76
CUST_487,1,0,11,0,39.59,435.49,2,265.4,0,0,1,0,False,False,False,False,0.66,High,26.13
CUST_488,0,0,42,0,77.3,3246.6,1,337.3,2,2,1,0,False,True,True,False,0.2,Low,15.46
CUST_489,1,0,5,1,96.97,484.85,2,478.3,0,3,1,1,False,False,True,False,0.75,High,72.73
CUST_490,1,1,12,0,45.05,540.6,3,172.7,2,1,1,0,False,False,False,False,0.51,Medium,22.98
CUST_491,0,0,17,0,68.71,1168.07,0,180.7,2,0,0,0,True,False,False,False,0.18,Low,12.37
CUST_492,1,0,28,2,68.53,1918.84,0,276.0,1,0,0,0,True,False,False,False,0.06,Low,4.11
CUST_493,1,0,29,1,29.66,860.14,2,267.7,0,1,0,0,True,False,False,False,0.22,Low,6.53
