customer_id,gender,senior_citizen,tenure_months,contract_type,monthly_charges,total_charges,payment_method,avg_monthly_usage,usage_trend,support_tickets_last_3m,churn
CUST_300,Female,0,34,Month-to-Month,56.3,1914.2,Debit Card,281.8,Stable,1,1
CUST_301,Male,0,3,Month-to-Month,30.86,92.58,Debit Card,427.4,Stable,2,0
CUST_302,Male,0,33,Month-to-Month,20.0,660.0,Net Banking,339.0,Stable,1,0
CUST_303,Male,0,32,Two Year,46.57,1490.24,Debit Card,254.2,Decreasing,1,0
CUST_304,Female,1,24,Month-to-Month,97.15,2331.6,Net Banking,468.1,Increasing,2,0
CUST_305,Female,0,17,One Year,49.68,844.56,UPI,257.1,Decreasing,0,1
CUST_306,Male,0,9,One Year,93.27,839.43,Credit Card,166.1,Decreasing,0,1
CUST_307,Female,0,20,Month-to-Month,50.2,1004.0,Net Banking,279.4,Increasing,2,1
CUST_308,Female,0,27,One Year,70.39,1900.53,Credit Card,219.4,Decreasing,2,1
CUST_309,Female,1,34,Month-to-Month,82.51,2805.34,UPI,398.7,Decreasing,2,0
CUST_310,Female,1,11,One Year,95.04,1045.44,Credit Card,187.1,Stable,0,1
CUST_311,Female,0,14,Two Year,57.75,808.5,UPI,384.9,Stable,1,0
CUST_312,Male,0,15,Month-to-Month,53.25,798.75,Credit Card,274.0,Stable,0,1
CUST_313,Female,1,5,Month-to-Month,20.0,100.0,Credit Card,141.5,Increasing,0,0
CUST_314,Male,1,45,Month-to-Month,58.54,2634.3,Debit Card,342.6,Increasing,2,0
CUST_315,Male,0,48,Month-to-Month,150.0,7200.0,UPI,418.7,Decreasing,1,1
CUST_316,Female,0,10,Month-to-Month,63.83,638.3,Net Banking,310.2,Stable,3,1
CUST_317,Male,0,62,Two Year,33.75,2092.5,UPI,280.9,Stable,3,0
CUST_318,Male,1,17,Month-to-Month,65.5,1113.5,Debit Card,485.9,Increasing,1,0
CUST_319,Male,0,34,Month-to-Month,87.79,2984.86,Net Banking,420.0,Increasing,3,0
CUST_320,Female,0,32,Month-to-Month,54.31,1737.92,Debit Card,377.1,Decreasing,2,1
CUST_321,Female,0,1,Month-to-Month,42.11,42.11,UPI,98.9,Stable,1,1
CUST_322,Male,0,21,Month-to-Month,132.81,2789.01,UPI,230.2,Decreasing,2,1
CUST_323,Female,0,9,Month-to-Month,79.3,713.7,Debit Card,278.6,Stable,1,0
CUST_324,Female,1,2,Month-to-Month,108.29,216.58,Net Banking,346.3,Decreasing,1,1
CUST_325,Female,0,23,Month-to-Month,59.99,1379.77,UPI,389.6,Decreasing,2,0
CUST_326,Female,0,30,One Year,114.33,3429.9,Debit Card,195.9,Stable,0,0
CUST_327,Male,0,12,Two Year,92.69,1112.28,UPI,357.9,Decreasing,1,1
CUST_328,Male,0,22,Month-to-Month,82.78,1821.16,Debit Card,183.6,Decreasing,0,1
CUST_329,Female,0,47,Two Year,39.28,1846.16,UPI,371.1,Increasing,1,0
CUST_330,Female,0,17,Month-to-Month,51.61,877.37,UPI,189.7,Stable,3,1
CUST_331,Male,0,6,One Year,81.25,487.5,Credit Card,424.3,Decreasing,1,0
CUST_332,Male,0,36,Month-to-Month,61.32,2207.52,Net Banking,325.4,Decreasing,3,1
CUST_333,Female,0,15,Two Year,79.31,1189.65,UPI,261.6,Stable,2,0
CUST_334,Male,0,11,Two Year,58.08,638.88,Net Banking,330.4,Increasing,3,1
CUST_335,Female,1,16,One Year,80.54,1288.64,Debit Card,234.5,Stable,0,0
CUST_336,Female,1,16,Two Year,53.62,857.92,Credit Card,302.3,Stable,1,0
CUST_337,Male,0,3,One Year,81.26,243.78,Debit Card,200.2,Stable,0,0
CUST_338,Male,0,25,Month-to-Month,44.79,1119.75,Net Banking,329.7,Decreasing,0,0
CUST_339,Female,1,25,One Year,61.43,1535.75,Debit Card,274.7,Decreasing,2,1
CUST_340,Female,0,16,Month-to-Month,64.62,1033.92,Debit Card,279.4,Increasing,1,0
CUST_341,Male,0,23,Month-to-Month,47.45,1091.35,Debit Card,295.8,Stable,1,1
CUST_342,Female,1,32,Month-to-Month,53.96,1726.72,Net Banking,211.1,Stable,1,0
CUST_343,Male,0,24,One Year,77.0,1848.0,UPI,507.8,Stable,1,0
CUST_344,Female,0,11,Month-to-Month,87.7,964.7,Debit Card,279.6,Stable,2,1
CUST_345,Male,1,9,One Year,76.27,686.43,Net Banking,409.9,Increasing,0,0
CUST_346,Male,0,68,One Year,82.67,5621.56,Credit Card,183.5,Decreasing,1,0
CUST_347,Male,0,25,Month-to-Month,72.15,1803.75,Credit Card,74.6,Increasing,3,1
CUST_348,Female,0,18,Month-to-Month,52.63,947.34,Net Banking,325.7,Stable,1,1
CUST_349,Female,0,29,Two Year,26.83,778.07,Debit Card,406.6,Stable,1,0
CUST_350,Male,0,12,Two Year,56.76,681.12,UPI,421.5,Decreasing,1,0
CUST_351,Female,0,36,Month-to-Month,66.96,2410.56,Credit Card,393.4,Stable,2,0
CUST_352,Male,1,15,Month-to-Month,54.31,814.65,UPI,278.9,Stable,0,0
CUST_353,Male,0,3,Month-to-Month,108.82,326.46,Net Banking,357.6,Decreasing,2,1
CUST_354,Female,0,19,Month-to-Month,76.91,1461.29,Credit Card,236.3,Increasing,1,0
CUST_355,Female,0,8,Month-to-Month,67.71,541.68,Debit Card,238.8,Stable,1,1
CUST_356,Male,0,17,Two Year,83.68,1422.56,Credit Card,321.9,Stable,0,0
CUST_357,Female,0,15,Two Year,120.56,1808.4,Debit Card,323.7,Increasing,2,1
CUST_358,Female,1,27,Two Year,62.96,1699.92,UPI,247.0,Stable,0,0
CUST_359,Male,1,54,Month-to-Month,45.89,2478.06,Credit Card,318.2,Increasing,1,1
CUST_360,Male,0,34,Month-to-Month,78.05,2653.7,Net Banking,414.1,Increasing,4,0
CUST_361,Female,0,25,One Year,41.27,1031.75,Credit Card,211.3,Stable,0,0
CUST_362,Male,0,22,One Year,46.17,1015.74,Debit Card,367.3,Stable,4,0
CUST_363,Male,0,25,Month-to-Month,105.6,2640.0,UPI,163.6,Increasing,1,0
CUST_364,Female,0,49,One Year,102.4,5017.6,Net Banking,131.9,Increasing,2,0
CUST_365,Male,0,29,One Year,86.26,2501.54,Debit Card,330.3,Increasing,2,0
CUST_366,Male,1,3,One Year,79.75,239.25,Debit Card,293.5,Increasing,1,1
CUST_367,Female,0,8,Month-to-Month,39.47,315.76,Net Banking,311.5,Increasing,0,0
CUST_368,Female,0,41,One Year,49.78,2040.98,Net Banking,309.9,Increasing,0,0
CUST_369,Male,0,24,Month-to-Month,103.08,2473.92,UPI,395.6,Increasing,1,1
CUST_370,Male,0,49,One Year,57.33,2809.17,Debit Card,353.2,Stable,1,0
CUST_371,Female,0,32,Month-to-Month,50.0,1600.0,Debit Card,346.8,Decreasing,3,1
CUST_372,Female,0,21,Month-to-Month,65.25,1370.25,UPI,438.3,Decreasing,0,0
CUST_373,Female,0,21,Month-to-Month,84.43,1773.03,Credit Card,390.3,Stable,1,0
CUST_374,Female,0,12,Month-to-Month,64.81,777.72,Net Banking,318.0,Increasing,1,0
CUST_375,Male,0,17,Two Year,65.55,1114.35,UPI,405.6,Increasing,0,0
CUST_376,Female,0,6,Month-to-Month,20.0,120.0,Net Banking,272.4,Increasing,2,0
CUST_377,Female,0,10,Two Year,68.23,682.3,UPI,275.1,Stable,1,0
CUST_378,Male,0,8,Month-to-Month,94.94,759.52,UPI,431.5,Decreasing,1,1
CUST_379,Female,0,19,Month-to-Month,68.29,1297.51,Debit Card,277.3,Decreasing,1,0
CUST_380,Male,0,13,One Year,121.75,1582.75,Net Banking,340.5,Stable,2,0
CUST_381,Female,0,4,Month-to-Month,51.94,207.76,UPI,335.2,Stable,0,0
CUST_382,Female,0,29,One Year,57.76,1675.04,Debit Card,315.5,Increasing,2,0
CUST_383,Female,0,14,Month-to-Month,53.24,745.36,UPI,480.1,Stable,1,0
CUST_384,Male,0,35,Two Year,52.54,1838.9,Net Banking,287.7,Stable,1,0
CUST_385,Male,0,28,Month-to-Month,83.42,2335.76,UPI,477.3,Stable,0,1
CUST_386,Female,0,72,One Year,63.13,4545.36,Debit Card,192.4,Stable,3,0
CUST_387,Male,0,20,Month-to-Month,118.61,2372.2,Debit Card,295.3,Decreasing,3,0
CUST_388,Male,1,12,One Year,76.18,914.16,Credit Card,276.0,Stable,1,0
CUST_389,Male,0,10,One Year,48.2,482.0,Net Banking,377.5,Stable,1,0
CUST_390,Male,1,31,Month-to-Month,45.18,1400.58,Credit Card,164.3,Stable,2,1
CUST_391,Male,0,34,Month-to-Month,111.67,3796.78,Debit Card,338.2,Increasing,1,1
CUST_392,Male,0,20,One Year,75.52,1510.4,Credit Card,392.5,Increasing,1,0
CUST_393,Female,1,24,Two Year,102.63,2463.12,Net Banking,267.3,Stable,0,0
CUST_394,Female,0,42,Month-to-Month,71.74,3013.08,Debit Card,237.9,Stable,0,0
CUST_395,Male,0,32,One Year,70.4,2252.8,Credit Card,238.6,Stable,4,1
CUST_396,Female,0,25,Month-to-Month,103.49,2587.25,Credit Card,349.4,Stable,1,0
CUST_397,Female,0,7,Month-to-Month,79.32,555.24,Debit Card,141.4,Decreasing,0,1
CUST_398,Female,0,10,Two Year,79.04,790.4,UPI,169.2,Increasing,0,0
CUST_399,Female,0,15,One Year,59.87,898.05,Debit Card,308.3,Stable,3,0
CUST_400,Male,1,16,Two Year,91.79,1468.64,Credit Card,358.4,Stable,0,0
CUST_401,Female,0,11,Month-to-Month,68.14,749.54,Net Banking,327.5,Stable,0,1
CUST_402,Female,1,10,Month-to-Month,56.12,561.2,Credit Card,360.1,Increasing,1,0
CUST_403,Male,1,16,One Year,123.81,1980.96,Debit Card,195.3,Stable,1,0
CUST_404,Male,0,22,Two Year,62.51,1375.22,Credit Card,125.2,Decreasing,0,0
CUST_405,Female,0,28,Two Year,50.24,1406.72,Debit Card,388.3,Increasing,0,0
CUST_406,Female,1,4,Month-to-Month,98.44,393.76,Credit Card,173.2,Decreasing,0,1
CUST_407,Female,1,13,Month-to-Month,86.97,1130.61,Credit Card,351.5,Stable,1,0
CUST_408,Female,0,4,Month-to-Month,53.43,213.72,UPI,117.1,Decreasing,1,1
CUST_409,Female,0,20,One Year,68.03,1360.6,Debit Card,367.7,Decreasing,2,0
CUST_410,Female,0,19,Month-to-Month,86.72,1647.68,UPI,299.8,Increasing,0,0
CUST_411,Male,0,18,Month-to-Month,75.28,1355.04,UPI,404.1,Increasing,1,0
CUST_412,Female,0,16,One Year,89.65,1434.4,Credit Card,379.2,Increasing,1,0
CUST_413,Female,0,14,One Year,69.84,977.76,Debit Card,265.5,Stable,2,0
CUST_414,Male,0,18,Two Year,90.45,1628.1,Net Banking,245.3,Decreasing,1,1
CUST_415,Male,0,29,Two Year,62.28,1806.12,Credit Card,331.6,Increasing,0,0
CUST_416,Male,0,15,Month-to-Month,53.85,807.75,Debit Card,249.8,Decreasing,0,0
CUST_417,Male,0,7,Two Year,96.33,674.31,UPI,50.0,Stable,0,1
CUST_418,Female,0,24,One Year,77.28,1854.72,Credit Card,271.9,Increasing,1,0
CUST_419,Female,0,34,Two Year,87.17,2963.78,Net Banking,213.9,Increasing,0,0
CUST_420,Female,0,7,Month-to-Month,100.61,704.27,Credit Card,246.5,Stable,0,1
CUST_421,Female,0,6,Month-to-Month,55.69,334.14,UPI,329.7,Stable,0,0
CUST_422,Female,0,7,One Year,83.31,583.17,UPI,424.1,Increasing,2,0
CUST_423,Female,1,18,Two Year,128.0,2304.0,Debit Card,483.8,Decreasing,1,1
CUST_424,Male,0,56,Two Year,66.0,3696.0,Net Banking,349.0,Increasing,0,0
CUST_425,Female,0,51,One Year,39.84,2031.84,Credit Card,240.5,Stable,4,0
CUST_426,Male,0,24,Month-to-Month,90.55,2173.2,UPI,396.9,Stable,1,0
CUST_427,Male,1,6,One Year,28.38,170.28,Debit Card,148.9,Decreasing,2,0
CUST_428,Female,0,50,Two Year,42.56,2128.0,Net Banking,230.9,Increasing,2,0
CUST_429,Male,0,52,One Year,70.16,3648.32,Net Banking,277.0,Increasing,2,0
CUST_430,Female,0,10,One Year,69.28,692.8,Debit Card,107.5,Increasing,0,1
CUST_431,Male,0,20,Month-to-Month,74.71,1494.2,UPI,324.7,Increasing,1,0
CUST_432,Female,0,34,One Year,125.17,4255.78,Net Banking,217.8,Stable,4,1
CUST_433,Male,0,46,Month-to-Month,72.12,3317.52,Credit Card,324.5,Increasing,0,0
CUST_434,Female,0,18,Two Year,55.57,1000.26,UPI,273.4,Stable,0,0
CUST_435,Female,0,36,One Year,53.97,1942.92,UPI,215.9,Decreasing,2,0
CUST_436,Female,0,26,One Year,58.6,1523.6,Debit Card,200.1,Stable,1,0
CUST_437,Female,0,25,Two Year,39.66,991.5,Net Banking,295.2,Decreasing,1,0
CUST_438,Female,0,23,Month-to-Month,84.0,1932.0,Debit Card,372.5,Decreasing,0,1
CUST_439,Male,0,58,Month-to-Month,77.54,4497.32,Net Banking,369.4,Stable,3,1
CUST_440,Male,0,21,One Year,81.67,1715.07,Debit Card,329.4,Increasing,2,0
CUST_441,Male,0,28,Month-to-Month,90.02,2520.56,UPI,357.3,Increasing,1,0
CUST_442,Female,0,58,Month-to-Month,85.48,4957.84,Debit Card,307.4,Decreasing,2,1
CUST_443,Male,0,30,Two Year,35.46,1063.8,UPI,234.2,Stable,1,0
CUST_444,Female,1,13,One Year,62.97,818.61,UPI,440.4,Decreasing,1,0
CUST_445,Female,0,19,Month-to-Month,64.0,1216.0,Debit Card,234.5,Stable,0,1
CUST_446,Male,0,10,Month-to-Month,104.43,1044.3,Net Banking,457.6,Increasing,2,1
CUST_447,Male,0,19,Month-to-Month,106.63,2025.97,UPI,363.6,Decreasing,1,0
CUST_448,Female,0,18,One Year,59.35,1068.3,Debit Card,274.7,Stable,1,0
CUST_449,Male,0,15,Month-to-Month,45.22,678.3,UPI,171.5,Stable,1,0
CUST_450,Female,0,23,Two Year,73.96,1701.08,UPI,333.7,Increasing,1,0
CUST_451,Female,0,4,One Year,62.03,248.12,Debit Card,295.2,Increasing,2,1
CUST_452,Female,0,67,Month-to-Month,67.91,4549.97,UPI,421.3,Increasing,2,1
CUST_453,Female,0,18,Month-to-Month,100.39,1807.02,UPI,196.2,Stable,1,0
CUST_454,Female,0,20,One Year,76.72,1534.4,Debit Card,405.7,Decreasing,0,0
CUST_455,Male,0,50,Month-to-Month,58.0,2900.0,Credit Card,447.5,Stable,3,0
CUST_456,Male,0,29,Month-to-Month,53.53,1552.37,Debit Card,228.1,Stable,2,0
CUST_457,Female,0,14,Two Year,34.1,477.4,Net Banking,373.8,Stable,1,0
CUST_458,Female,0,16,Month-to-Month,84.06,1344.96,Credit Card,440.4,Decreasing,1,0
CUST_459,Male,1,41,Month-to-Month,77.05,3159.05,UPI,436.1,Stable,2,0
CUST_460,Male,1,44,Two Year,84.09,3699.96,Net Banking,405.3,Decreasing,3,1
CUST_461,Female,0,13,Month-to-Month,69.58,904.54,Credit Card,472.0,Increasing,1,0
CUST_462,Male,0,49,Month-to-Month,43.59,2135.91,Debit Card,306.7,Increasing,2,0
CUST_463,Female,0,5,Month-to-Month,71.39,356.95,UPI,295.5,Stable,2,1
CUST_464,Male,0,53,Two Year,98.49,5219.97,Credit Card,456.9,Stable,1,0
CUST_465,Female,0,26,Two Year,71.46,1857.96,Debit Card,64.0,Decreasing,3,0
CUST_466,Male,0,48,Month-to-Month,111.07,5331.36,Credit Card,271.5,Increasing,2,0
CUST_467,Female,0,31,One Year,76.31,2365.61,Debit Card,218.4,Decreasing,1,0
CUST_468,Male,1,14,Month-to-Month,119.19,1668.66,Net Banking,304.2,Stable,2,1
CUST_469,Male,0,19,One Year,121.22,2303.18,Net Banking,341.7,Increasing,1,0
CUST_470,Female,0,14,Month-to-Month,47.56,665.84,UPI,358.7,Stable,2,0
CUST_471,Male,0,11,Month-to-Month,53.83,592.13,Debit Card,307.8,Stable,2,1
CUST_472,Female,0,28,Two Year,58.57,1639.96,Credit Card,317.2,Stable,0,0
CUST_473,Male,0,3,Month-to-Month,27.3,81.9,UPI,396.9,Increasing,1,1
CUST_474,Female,0,18,Month-to-Month,81.6,1468.8,UPI,242.9,Stable,1,1
CUST_475,Male,0,22,Two Year,80.92,1780.24,Debit Card,265.5,Stable,2,0
CUST_476,Female,0,4,One Year,74.8,299.2,Net Banking,208.5,Stable,0,0
CUST_477,Male,0,26,One Year,39.41,1024.66,UPI,298.7,Stable,2,0
CUST_478,Female,0,31,Two Year,109.71,3401.01,Credit Card,137.8,Decreasing,1,0
CUST_479,Male,0,28,Month-to-Month,22.99,643.72,UPI,430.0,Decreasing,1,0
CUST_480,Female,0,28,Month-to-Month,36.93,1034.04,Debit Card,379.6,Decreasing,0,1
CUST_481,Female,0,22,Month-to-Month,92.15,2027.3,Net Banking,201.8,Stable,3,0
CUST_482,Female,0,9,Month-to-Month,77.9,701.1,Debit Card,423.5,Increasing,2,1
CUST_483,Male,0,1,Month-to-Month,54.65,54.65,UPI,273.4,Stable,0,0
CUST_484,Female,0,17,Month-to-Month,71.37,1213.29,Credit Card,229.9,Decreasing,0,1
CUST_485,Male,0,14,Month-to-Month,73.23,1025.22,UPI,337.4,Stable,1,0
CUST_486,Female,1,22,Month-to-Month,99.44,2187.68,UPI,134.9,Stable,3,0
CUST_487,Male,0,11,Month-to-Month,39.59,435.49,Net Banking,265.4,Decreasing,0,1
CUST_488,Female,0,42,Month-to-Month,77.3,3246.6,Debit Card,337.3,Stable,2,1
CUST_489,Male,0,5,One Year,96.97,484.85,Net Banking,478.3,Decreasing,3,1
CUST_490,Male,1,12,Month-to-Month,45.05,540.6,UPI,172.7,Stable,1,1
CUST_491,Female,0,17,Month-to-Month,68.71,1168.07,Credit Card,180.7,Stable,0,0
CUST_492,Male,0,28,Two Year,68.53,1918.84,Credit Card,276.0,Increasing,0,0
CUST_493,Male,0,29,One Year,29.66,860.14,Net Banking,267.7,Decreasing,1,0
CUST_494,Female,0,38,Month-to-Month,77.3,2937.4,Credit Card,378.4,Decreasing,1,0
CUST_495,Male,0,34,One Year,78.8,2679.2,Credit Card,452.3,Stable,0,0
CUST_496,Male,0,18,One Year,107.41,1933.38,Credit Card,402.7,Decreasing,1,0
CUST_497,Male,0,36,Month-to-Month,69.47,2500.92,UPI,255.9,Stable,0,1
CUST_498,Female,1,18,Month-to-Month,80.94,1456.92,Credit Card,445.1,Stable,1,0
CUST_499,Male,0,4,One Year,106.81,427.24,Net Banking,292.3,Decreasing,1,0
CUST_500,Female,0,5,Month-to-Month,53.96,269.8,Credit Card,351.9,Stable,0,0
CUST_501,Male,0,16,Month-to-Month,40.48,647.68,UPI,341.9,Decreasing,1,0
CUST_502,Male,0,8,Month-to-Month,73.05,584.4,UPI,344.7,Stable,0,0
CUST_503,Male,0,19,Month-to-Month,65.07,1236.33,Credit Card,387.4,Decreasing,1,0
CUST_504,Female,0,35,Two Year,67.73,2370.55,Net Banking,380.6,Stable,1,0
CUST_505,Male,0,15,Month-to-Month,59.43,891.45,Credit Card,372.6,Increasing,1,0
CUST_506,Male,0,3,Month-to-Month,49.0,147.0,Debit Card,247.5,Increasing,2,1
CUST_507,Female,0,30,One Year,93.36,2800.8,Net Banking,213.1,Increasing,0,0
CUST_508,Male,0,14,Month-to-Month,69.49,972.86,Net Banking,374.4,Increasing,1,0
CUST_509,Female,0,17,One Year,126.14,2144.38,Net Banking,333.5,Increasing,1,0
CUST_510,Female,0,72,Month-to-Month,44.0,3168.0,Net Banking,387.9,Increasing,2,1
CUST_511,Male,0,38,Month-to-Month,120.16,4566.08,Net Banking,253.8,Decreasing,3,0
CUST_512,Female,1,44,One Year,77.31,3401.64,Credit Card,374.2,Decreasing,4,1
CUST_513,Male,1,15,Month-to-Month,70.46,1056.9,Credit Card,269.7,Decreasing,1,0
CUST_514,Female,0,68,Month-to-Month,42.48,2888.64,Net Banking,263.5,Stable,0,0
CUST_515,Female,0,10,Two Year,53.44,534.4,Net Banking,417.4,Stable,1,0
CUST_516,Male,0,5,Month-to-Month,101.47,507.35,Debit Card,410.0,Stable,3,1
CUST_517,Female,0,72,Month-to-Month,20.0,1440.0,UPI,321.9,Stable,1,0
CUST_518,Female,0,3,Month-to-Month,25.12,75.36,UPI,265.4,Stable,0,0
CUST_519,Female,0,14,Month-to-Month,29.7,415.8,Net Banking,291.7,Increasing,1,0
CUST_520,Female,0,30,Month-to-Month,99.28,2978.4,Net Banking,314.8,Stable,1,1
CUST_521,Female,0,16,Month-to-Month,87.02,1392.32,UPI,261.2,Stable,0,0
CUST_522,Male,0,12,Month-to-Month,44.67,536.04,Credit Card,332.2,Decreasing,0,1
CUST_523,Female,0,21,Month-to-Month,58.21,1222.41,Debit Card,249.4,Decreasing,1,1
CUST_524,Male,0,20,Month-to-Month,73.25,1465.0,Debit Card,455.3,Decreasing,0,1
CUST_525,Female,0,23,One Year,95.49,2196.27,Net Banking,101.7,Decreasing,1,0
CUST_526,Male,0,47,One Year,44.67,2099.49,Credit Card,236.6,Stable,4,0
CUST_527,Male,0,31,Month-to-Month,73.33,2273.23,Credit Card,377.3,Increasing,1,0
CUST_528,Female,0,17,Two Year,61.39,1043.63,Credit Card,457.7,Stable,2,0
CUST_529,Female,0,25,One Year,67.43,1685.75,Credit Card,240.2,Increasing,1,0
CUST_530,Female,0,1,One Year,47.59,47.59,Net Banking,277.0,Increasing,2,1
CUST_531,Male,0,18,Month-to-Month,75.25,1354.5,UPI,346.0,Stable,5,0
CUST_532,Female,0,26,Two Year,50.44,1311.44,Net Banking,349.9,Stable,2,0
CUST_533,Male,0,11,Two Year,72.39,796.29,Debit Card,313.6,Decreasing,1,1
CUST_534,Male,0,14,Month-to-Month,109.06,1526.84,Debit Card,378.1,Stable,1,1
CUST_535,Male,0,38,One Year,96.09,3651.42,Net Banking,329.6,Stable,0,0
CUST_536,Female,0,8,One Year,104.75,838.0,Debit Card,331.6,Decreasing,1,0
CUST_537,Female,0,39,Month-to-Month,77.91,3038.49,UPI,456.8,Stable,2,1
CUST_538,Male,1,59,Month-to-Month,98.32,5800.88,UPI,283.4,Decreasing,0,1
CUST_539,Male,0,15,Month-to-Month,24.94,374.1,Net Banking,275.9,Increasing,2,0
CUST_540,Female,0,8,Month-to-Month,27.64,221.12,Debit Card,269.6,Decreasing,1,1
CUST_541,Male,0,11,Month-to-Month,44.87,493.57,UPI,241.0,Decreasing,2,1
CUST_542,Female,0,56,One Year,46.6,2609.6,UPI,288.5,Increasing,1,0
CUST_543,Male,1,8,One Year,96.2,769.6,Debit Card,238.5,Stable,1,1
CUST_544,Female,0,8,Two Year,32.28,258.24,Credit Card,346.2,Decreasing,1,1
CUST_545,Male,0,3,Month-to-Month,36.08,108.24,Debit Card,347.5,Decreasing,1,1
CUST_546,Female,0,14,Month-to-Month,66.95,937.3,Net Banking,324.2,Stable,1,1
CUST_547,Male,0,23,Month-to-Month,73.42,1688.66,Credit Card,339.9,Stable,1,0
CUST_548,Female,0,51,Two Year,91.88,4685.88,Net Banking,381.2,Decreasing,2,1
CUST_549,Female,0,15,Month-to-Month,63.32,949.8,UPI,197.5,Increasing,2,0
CUST_550,Male,0,29,One Year,65.43,1897.47,Credit Card,327.3,Decreasing,2,0
CUST_551,Male,0,11,Month-to-Month,92.18,1013.98,Net Banking,460.6,Stable,0,1
CUST_552,Female,0,7,Month-to-Month,47.5,332.5,Net Banking,246.8,Stable,1,1
CUST_553,Male,1,46,Month-to-Month,73.07,3361.22,Net Banking,550.6,Increasing,1,0
CUST_554,Female,0,23,Month-to-Month,84.25,1937.75,Credit Card,269.7,Increasing,1,0
CUST_555,Male,0,31,One Year,60.74,1882.94,Net Banking,324.8,Stable,2,0
CUST_556,Female,0,22,Month-to-Month,91.52,2013.44,Credit Card,329.2,Stable,1,0
CUST_557,Female,0,4,Month-to-Month,48.58,194.32,Credit Card,156.9,Decreasing,1,0
CUST_558,Female,0,38,Two Year,109.06,4144.28,Net Banking,220.1,Decreasing,2,0
CUST_559,Female,0,11,Month-to-Month,62.13,683.43,UPI,366.0,Decreasing,0,1
CUST_560,Female,0,28,Month-to-Month,59.02,1652.56,Debit Card,276.8,Stable,2,1
CUST_561,Female,0,7,Two Year,33.48,234.36,Debit Card,213.0,Stable,2,0
CUST_562,Male,1,8,Month-to-Month,42.0,336.0,Credit Card,421.6,Decreasing,0,0
CUST_563,Male,0,12,Two Year,49.71,596.52,Net Banking,330.9,Stable,1,0
CUST_564,Male,0,9,Two Year,41.8,376.2,Debit Card,285.9,Stable,0,0
CUST_565,Female,1,6,Month-to-Month,40.44,242.64,Debit Card,528.4,Stable,1,1
CUST_566,Female,0,72,Month-to-Month,71.1,5119.2,Net Banking,200.0,Stable,2,1
CUST_567,Female,0,20,Month-to-Month,85.03,1700.6,Debit Card,196.7,Stable,1,0
CUST_568,Female,0,4,Month-to-Month,76.99,307.96,Net Banking,260.2,Stable,1,1
CUST_569,Male,0,7,One Year,20.0,140.0,Debit Card,327.9,Stable,2,0
CUST_570,Male,1,10,Month-to-Month,43.96,439.6,UPI,345.2,Stable,2,0
CUST_571,Female,1,13,Month-to-Month,98.43,1279.59,Net Banking,227.3,Decreasing,3,1
CUST_572,Male,0,33,Month-to-Month,36.41,1201.53,Debit Card,160.8,Decreasing,1,1
CUST_573,Male,0,23,Month-to-Month,66.97,1540.31,Credit Card,358.4,Increasing,0,0
CUST_574,Female,0,20,One Year,42.6,852.0,Net Banking,255.8,Stable,1,0
CUST_575,Male,0,5,One Year,102.64,513.2,Debit Card,300.8,Stable,2,0
CUST_576,Female,0,29,One Year,50.14,1454.06,UPI,308.6,Stable,0,0
CUST_577,Male,0,4,Two Year,87.19,348.76,Debit Card,395.6,Stable,1,0
CUST_578,Female,1,17,Month-to-Month,51.89,882.13,Credit Card,248.7,Increasing,0,1
CUST_579,Female,1,24,One Year,20.0,480.0,Net Banking,458.9,Decreasing,3,0
CUST_580,Female,0,25,Month-to-Month,81.77,2044.25,UPI,285.3,Stable,1,0
CUST_581,Female,0,22,Two Year,22.02,484.44,Debit Card,165.8,Stable,0,0
CUST_582,Male,0,23,Month-to-Month,47.17,1084.91,Credit Card,199.2,Increasing,1,0
CUST_583,Female,0,21,Two Year,116.65,2449.65,Credit Card,194.7,Decreasing,0,0
CUST_584,Female,0,6,One Year,148.24,889.44,Credit Card,227.2,Stable,2,1
CUST_585,Female,0,5,One Year,70.5,352.5,Debit Card,325.8,Stable,1,1
CUST_586,Male,0,35,Month-to-Month,47.71,1669.85,UPI,400.6,Stable,0,0
CUST_587,Female,0,36,Month-to-Month,70.65,2543.4,Debit Card,77.9,Stable,3,1
CUST_588,Male,0,7,Month-to-Month,37.15,260.05,UPI,389.5,Stable,0,1
CUST_589,Female,1,22,Month-to-Month,59.44,1307.68,Net Banking,441.3,Increasing,0,1
CUST_590,Male,0,26,Two Year,110.06,2861.56,UPI,505.1,Increasing,0,0
CUST_591,Male,0,20,One Year,75.24,1504.8,Credit Card,342.0,Stable,3,0
CUST_592,Female,0,39,Two Year,34.44,1343.16,Credit Card,122.2,Increasing,0,0
CUST_593,Male,0,14,Month-to-Month,80.16,1122.24,Credit Card,165.6,Decreasing,2,1
CUST_594,Female,1,15,Month-to-Month,27.21,408.15,Debit Card,389.2,Stable,3,1
CUST_595,Female,0,39,One Year,23.08,900.12,Net Banking,309.3,Stable,5,0
CUST_596,Female,0,6,Month-to-Month,89.14,534.84,UPI,237.0,Stable,1,0
CUST_597,Male,0,34,Two Year,50.91,1730.94,Credit Card,150.8,Increasing,2,0
CUST_598,Male,0,52,One Year,109.34,5685.68,Net Banking,192.3,Decreasing,2,0
CUST_599,Female,0,28,Month-to-Month,43.64,1221.92,Net Banking,352.5,Stable,0,0
